ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN,Demand Score,Stability Score,Competition Score,Margin Score,Composite Score,Cash Flow Score,Profit Score,Balanced Score,Opportunity Lane,Commercial Priority,Monthly Gross Profit,Price Compression,Lane Reason,Verdict,Verdict Reason
B0DWTBDK55,Hy-Pro Table Tennis Set with Bats – Complete Ping Pong Set with 3 Star Table Tennis Balls and 4 Multi-ply Bats - Ideal Ping Pong Bat Kit with Portable Paddle Carry Case for Home or Outdoor Play,Hy-Pro,https://www.amazon.co.uk/dp/B0DWTBDK55,Sports & Outdoors,OK,26.60,26.87,1.0%,32468,24532,55,0,2,2,Y,3.49,4.86,8.35,17.29,0.96,5.6%,15.21,25.64,98%,Amazon,yes,4.5,46,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5037970100411,,,8,10,7,0,6.8,7.7,2.3,5.4,CASH FLOW,2,105.60,OK,CASH FLOW | GBP105.60/mo | 110/mo | GBP0.96 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 110/mo | GBP0.96 profit | GBP105.60 monthly gross | stable | 2 sellers
B0F8HM38G7,Babolat Tripack Ace Padel Balls (9 Balls),Babolat,https://www.amazon.co.uk/dp/B0F8HM38G7,Sports & Outdoors,OK,27.74,28.11,1.0%,52078,38500,33,0,3,3,N,3.04,5.03,8.07,18.03,1.64,9.1%,16.39,26.10,0%,david jailler (46%) / A3BMDEWK72V0CK,no,5.0,4,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,3324922255919,,,6,10,8,0,6.4,8.7,3.1,6.8,CASH FLOW,2,108.20,OK,CASH FLOW | GBP108.20/mo | 66/mo | GBP1.64 unit profit | stable | 3 sellers,BRAND APPROACH,CASH FLOW | 66/mo | GBP1.64 profit | GBP108.20 monthly gross | stable | 3 sellers
B0CY5FXLPJ,"Babolat Unisex Adult Backpack, Tennis Model Kids, One Size, Colour Blue/White/Pink, Versatile Bag with Two, Special Compartment for Accessories, Ideal for Children, Unique",Babolat,https://www.amazon.co.uk/dp/B0CY5FXLPJ,Sports & Outdoors,OK,32.49,33.16,2.0%,64576,45239,13,0,2,2,N,3.93,5.76,9.69,21.12,1.68,8.0%,19.00,30.81,0%,TradeINN (57%) / A1JTB2R3QULPAM,no,4.5,355,2,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,3324922084304,,,3,10,10,0,5.9,7.4,3.1,5.8,BALANCED,3,43.70,OK,BALANCED | GBP43.70/mo | 26/mo | GBP1.68 unit profit | stable | 2 sellers,BRAND APPROACH,BALANCED | 26/mo | GBP1.68 profit | GBP43.70 monthly gross | stable | 2 sellers
B074G1YJK2,FootJoy WinterSof Ladies Golf Gloves Pair,FootJoy,https://www.amazon.co.uk/dp/B074G1YJK2,Sports & Outdoors,OK,21.05,21.64,3.0%,69325,38062,16,0,2,2,Y,2.08,4.00,6.08,13.68,1.29,9.4%,12.48,19.76,100%,Amazon,yes,4.4,249,3,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0739248314760,739248314760,00739248314760,4,10,7,0,5.6,5.8,2.5,4.4,CASH FLOW,3,41.30,OK,CASH FLOW | GBP41.30/mo | 32/mo | GBP1.29 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 32/mo | GBP1.29 profit | GBP41.30 monthly gross | stable | 2 sellers
B00E3NPAJG,Andux Golf Hybrid Club Head Covers with Interchangeable No. Tag Pack of 3 Orange,Andux,https://www.amazon.co.uk/dp/B00E3NPAJG,Sports & Outdoors,OK,20.99,20.99,0.0%,70756,50718,5,0,2,2,N,3.00,3.99,6.99,13.64,0.35,2.6%,11.67,20.64,0%,Andux Store (100%) / AI0DEM54106VN,no,4.0,747,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,"0162163898945, 0600209727465","162163898945, 600209727465",,3,10,8,0,5.5,3.5,1.1,1.9,UNASSIGNED,9,3.50,OK,,MAYBE-ROI,MAYBE-ROI | 10/mo | GBP0.35 profit | GBP3.50 monthly gross | stable | 2 sellers | needs trade under GBP11.67
B087NZHBNQ,MATKAO TaylorMade Spider X Putter Headcover,TaylorMade,https://www.amazon.co.uk/dp/B087NZHBNQ,Sports & Outdoors,OK,34.15,33.82,-1.0%,52705,77056,12,0,3,3,N,2.94,6.02,8.96,22.20,2.99,13.5%,20.99,31.16,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.6,39,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,,,,5,8,9,0,5.7,7.2,4,6.1,BALANCED,3,71.80,OK,BALANCED | GBP71.80/mo | 24/mo | GBP2.99 unit profit | stable | 3 sellers,BRAND APPROACH,BALANCED | 24/mo | GBP2.99 profit | GBP71.80 monthly gross | stable | 3 sellers
B0DX2L2PBT,"Wilson Team Padel Bag, Versatile Bag with a Dedicated Racket Space, Shoe Section and Spacious Accessory Pocket, Dual Carrying Options, Colour: Black",Wilson,https://www.amazon.co.uk/dp/B0DX2L2PBT,Sports & Outdoors,OK,53.25,67.69,21.0%,52868,120137,7,0,6,3,Y,3.93,8.97,12.90,34.61,5.74,16.6%,33.63,47.51,40%,Futura Padel Shop (38%) / A3HPLUYEA1Y2IY,no,4.7,95,2,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0097512887731,097512887731,00097512887731,5,10,4,1,5.5,5.6,4.9,5.7,UNASSIGNED,4,80.40,COMPRESSED,UNASSIGNED | below lane thresholds,MAYBE-ROI,MAYBE-ROI | 14/mo | GBP5.74 profit | GBP80.40 monthly gross | COMPRESSED | 6 sellers | needs trade under GBP33.63
B0CQYXZR48,"HEAD Team Racquet Bag L, Blue/Black",HEAD,https://www.amazon.co.uk/dp/B0CQYXZR48,Sports & Outdoors,OK,45.50,45.50,0.0%,65014,62879,16,0,2,2,Y,4.80,7.78,12.58,29.57,3.35,11.3%,27.44,42.15,100%,Amazon,yes,4.3,118,5,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0724794858394,724794858394,,4,10,7,1,5.8,6.6,4.4,5.9,CASH FLOW,2,107.20,OK,CASH FLOW | GBP107.20/mo | 32/mo | GBP3.35 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 32/mo | GBP3.35 profit | GBP107.20 monthly gross | stable | 2 sellers
B0BSNRVGWK,"HEAD Base Padel Bag, Black/Yellow, M",HEAD,https://www.amazon.co.uk/dp/B0BSNRVGWK,Sports & Outdoors,OK,46.05,46.19,0.0%,65586,86076,10,0,3,2,Y,3.71,7.85,11.56,29.93,4.55,15.2%,28.74,41.50,65%,Amazon,yes,4.1,135,1,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0724794626955,724794626955,00724794626955,3,10,8,1,5.7,7,5.9,6.8,BALANCED,3,91.00,OK,BALANCED | GBP91.00/mo | 20/mo | GBP4.55 unit profit | stable | 3 sellers,MAYBE-ROI,BALANCED | 20/mo | GBP4.55 profit | GBP91.00 monthly gross | stable | 3 sellers
B017BDUBZC,"Donic-Schildkröt Top Team 800 Table Tennis Bat, AVS & PLS Handle, 1.8 mm Sponge, Vari-Slick Pad - ITTF, 754198",Schildkröt,https://www.amazon.co.uk/dp/B017BDUBZC,Sports & Outdoors,OK,30.30,30.25,0.0%,53100,246942,4,0,4,3,Y,2.10,5.43,7.53,19.70,3.08,15.6%,18.98,27.22,98%,ZebraBlindsUK (83%) / A2DMD67T4YJ9HT,no,4.4,251,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,4000885541984,,04000885541984,5,10,4,1,5.5,3.6,4.9,4,UNASSIGNED,4,24.60,OK,UNASSIGNED | below lane thresholds,MAYBE-ROI,MAYBE-ROI | 8/mo | GBP3.08 profit | GBP24.60 monthly gross | stable | 4 sellers | needs trade under GBP18.98
B07XRWQ39V,"Butterfly Timo Boll SG77 Table Tennis Bat - ITTF Approved 1.8mm Pan Asia Rubber, Black/Red, One Size",Butterfly,https://www.amazon.co.uk/dp/B07XRWQ39V,Sports & Outdoors,OK,54.12,50.04,-8.0%,53961,68178,11,0,5,5,Y,2.72,9.10,11.82,35.18,7.12,20.3%,35.25,47.00,75%,Amazon,yes,4.2,102,9,Y,5,STRONG,N,-,AMAZON DOMINANT,AMAZON CHECK,KEEPA,"4001078850272, 4001078851811",,"04001078850272, 04001078851811",5,6,4,3,4.7,5.8,6.3,6.2,UNASSIGNED,9,156.60,OK,,NO,NO | 22/mo est | GBP7.12 profit | stable | 5 sellers
B0GL95BZ8P,"Wilson Advantage Pro XL Tennis Racket, Blue & Yellow",Wilson,https://www.amazon.co.uk/dp/B0GL95BZ8P,Sports & Outdoors,OK,35.95,33.89,-6.0%,66160,44437,8,0,2,2,N,4.50,6.30,10.80,23.37,1.78,7.6%,20.96,34.17,0%,Racketworld (85%) / A2U69NIMV1A46Q,yes,0.0,0,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0097512903769,097512903769,,3,6,9,0,4.5,6,2.6,4.9,UNASSIGNED,9,28.50,OK,,NO,NO | 16/mo est | GBP1.78 profit | ROI 8% | margin too thin
B0BTB3M1L6,HEAD Radical 21,HEAD,https://www.amazon.co.uk/dp/B0BTB3M1L6,Sports & Outdoors,OK,31.99,32.56,2.0%,66274,56819,11,0,6,5,Y,3.71,5.69,9.40,20.79,1.80,8.7%,18.83,30.19,0%,Racketworld (85%) / A2U69NIMV1A46Q,no,4.6,264,7,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0724794623701,724794623701,,3,10,5,0,4.9,6.4,2.8,5.3,UNASSIGNED,9,39.60,OK,,NO,NO | 22/mo est | GBP1.80 profit | ROI 9% | margin too thin
B09YNPWPNK,"TINAYAUE Waterproof Badminton Bag: 2-6 Large Padded Tennis Rackets Storage with Shoe Compartment, Unisex Squash Rackets Carry Case with Adjustable Shoulder Strap",TINAYAUE,https://www.amazon.co.uk/dp/B09YNPWPNK,Sports & Outdoors,OK,20.99,21.61,3.0%,54594,51770,10,0,2,2,N,2.95,3.99,6.94,13.64,0.40,3.0%,11.71,20.59,0%,TINAYAU (98%) / A3UNZNC6U8CW31,yes,3.8,15,7,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,5,10,9,0,6.3,5.8,1.7,3.9,UNASSIGNED,9,8.00,OK,,MAYBE-ROI,MAYBE-ROI | 20/mo | GBP0.40 profit | GBP8.00 monthly gross | stable | 2 sellers | needs trade under GBP11.71
B09CYRYNMT,Head Core Padel Ultimate Black/Orange,HEAD,https://www.amazon.co.uk/dp/B09CYRYNMT,Sports & Outdoors,OK,29.90,32.05,7.0%,92544,98906,5,0,2,2,N,3.71,5.37,9.08,19.43,1.38,7.1%,17.35,28.52,0%,WeProPadel (33%) / A1PF3GWGBCMUZM,yes,4.2,191,3,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0724794222300,724794222300,,1,10,10,0,5.3,5.6,3,4.5,CASH FLOW,3,13.80,OK,CASH FLOW | GBP13.80/mo | 10/mo | GBP1.38 unit profit | stable | 2 sellers,BRAND APPROACH,CASH FLOW | 10/mo | GBP1.38 profit | GBP13.80 monthly gross | stable | 2 sellers
B088P57T9Y,60MPH Rare Automatic Clear Umbrella - Windproof Dome Umbrella Strong - See Through Transparent Clear Plastic Canopy - Best for Visibility - Designer Fiberglass Men Women - Blue Trim,COLLAR AND CUFFS LONDON,https://www.amazon.co.uk/dp/B088P57T9Y,Sports & Outdoors,OK,23.50,37.60,38.0%,68155,43146,3,0,2,1,N,4.50,4.37,8.87,15.28,-0.65,-4.3%,12.19,24.15,0%,COLLAR AND CUFFS LONDON LTD (100%) / A1J,yes,4.7,2827,9,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,4,10,7,0,5.6,1.6,0,0.3,UNASSIGNED,9,-3.90,COMPRESSED,,MAYBE-ROI,MAYBE-ROI | 6/mo | GBP-0.65 profit | GBP-3.90 monthly gross | COMPRESSED | 2 sellers | needs trade under GBP12.19
B07XMG8H62,"Franklin Outdoor X-40 Pickleballs - Vellum, Official US Open Ball, 40 Precision Holes, Premium Durability, 6-Pack",Franklin Sports,https://www.amazon.co.uk/dp/B07XMG8H62,Sports & Outdoors,OK,23.60,21.62,-9.0%,54815,61177,26,0,8,8,N,3.04,4.39,7.43,15.34,0.83,5.4%,13.47,22.77,0%,Miller Rock (79%) / AAOJ3B4Z594LC,no,4.8,7,3,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,0025725546046,025725546046,00025725546046,6,6,4,0,4.4,6.6,2.2,5.1,UNASSIGNED,9,43.20,OK,,NO,NO | 52/mo est | GBP0.83 profit | ROI 5% | margin too thin
B08X4LVF2Y,"YONEX Graphite Badminton Racquet, Muscle Power 22LT Black Blue",YONEX,https://www.amazon.co.uk/dp/B08X4LVF2Y,Sports & Outdoors,OK,38.89,37.72,-3.0%,55173,40852,33,0,10,8,N,4.50,6.75,11.25,25.28,2.36,9.3%,23.03,36.53,0%,Javi Creations (100%) / A382Y8GGK7KC97,yes,4.2,560,7,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,"8903224285890, 8903224285906",,,7,8,0,0,4.5,7.9,2.9,6.7,UNASSIGNED,9,155.80,OK,,NO,NO | 66/mo est | GBP2.36 profit | 10 sellers | overcrowded
B072127467,"Donic Bluestorm Z1 Table Tennis Rubber (2.1mm, Red)",Donic,https://www.amazon.co.uk/dp/B072127467,Sports & Outdoors,OK,49.73,49.80,0.0%,106148,129075,4,0,2,2,N,2.08,8.43,10.51,32.32,6.90,21.3%,32.69,42.83,0%,TT-Shop Ostalb (100%) / A3A3JFYFDU4GWG,no,4.4,64,1,N,3,WEAK,N,-,,LOW SELLER CHECK,KEEPA,4250819026203,,,1,10,10,3,5.9,6.3,7.4,6.9,PROFIT,3,55.20,OK,PROFIT | GBP55.20/mo | lower volume | GBP6.90 unit profit | stable | 2 sellers,BRAND APPROACH,PROFIT | 8/mo | GBP6.90 profit | GBP55.20 monthly gross | stable | 2 sellers
B09W18K52G,"Magicorange Tennis Balls, 12 Pack Advanced Training Tennis Balls Practice Balls, Pet Dog Playing Balls, Come with Mesh Bag for Easy Transport, Good for Beginner Training Ball (Orange)",Magicorange,https://www.amazon.co.uk/dp/B09W18K52G,Sports & Outdoors,OK,32.87,32.87,0.0%,67692,57863,22,0,12,8,N,3.06,5.82,8.88,21.37,2.62,12.3%,19.99,30.25,0%,-,no,4.4,3248,7,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE DRIFT,KEEPA,,,,5,10,0,0,4.5,7.6,3.9,6.6,UNASSIGNED,9,115.30,OK,,NO,NO | 44/mo est | GBP2.62 profit | 12 sellers | overcrowded
B0CJ92Q6F5,"Cosmos Padel Rackets Bag Paddle Tennis Sling Backpack Padel Racquets Balls Storage Bag Man Women Padel Equipment Carrying Bag with Mesh Pocket for 2 Paddles, Balls, Water Bottle and Sports Accessories",Cosmos,https://www.amazon.co.uk/dp/B0CJ92Q6F5,Sports & Outdoors,OK,31.74,28.89,-10.0%,47197,44288,24,0,2,2,N,2.90,5.65,8.55,20.63,2.56,12.4%,19.33,29.18,14%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.5,146,7,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK; LOW SELLER CHECK,KEEPA,,,,7,5,10,0,5.6,8.1,3.9,6.8,CASH FLOW,2,122.90,OK,CASH FLOW | GBP122.90/mo | 48/mo | GBP2.56 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 48/mo | GBP2.56 profit | GBP122.90 monthly gross | stable | 2 sellers
B003NGDR7Q,"Team Golf NFL Dallas Cowboys Gift Set: Embroidered Golf Towel, 3 Golf Balls, and 14 Golf Tees 2-3/4"" Regulation, Tri-Fold Towel 16"" x 22"" & 100% Cotton",Team Golf,https://www.amazon.co.uk/dp/B003NGDR7Q,Sports & Outdoors,OK,34.39,31.44,-9.0%,55840,74376,9,0,3,3,Y,3.03,6.06,9.09,22.35,2.95,13.2%,21.08,31.44,87%,Amazon,yes,4.8,3458,2,N,3,WEAK,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0637556323200,637556323200,00637556323200,6,6,6,0,4.8,5,3.2,4.3,CASH FLOW,3,53.10,OK,CASH FLOW | GBP53.10/mo | 18/mo | GBP2.95 unit profit | stable | 3 sellers,BRAND APPROACH,CASH FLOW | 18/mo | GBP2.95 profit | GBP53.10 monthly gross | stable | 3 sellers
B0CGNC6XCW,"HUNDRED Powertek 100 (Set of 2) Badminton Racquet with Full Cover (White/Black, Size: Standard, Grip Size: G5) | Strung | Material: Aluminium | Maximum Tension: 16-18lbs | for Intermediate player",HUNDRED,https://www.amazon.co.uk/dp/B0CGNC6XCW,Sports & Outdoors,OK,20.99,19.53,-7.0%,80481,95567,8,0,7,5,Y,4.35,3.99,8.34,13.64,-1.00,-7.3%,10.54,21.99,63%,Infinity Assured UK (75%) / A3GFA44TIZXZ,yes,4.0,1781,7,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,8886484315173,,,1,6,4,0,2.9,3.5,0.8,2.1,UNASSIGNED,9,-16.00,OK,,NO,NO | 16/mo est | GBP-1.00 profit | ROI -7% | margin too thin
B07BS8D6XG,PowaKaddy Clearview Gustbuster Golf Umbrella- Black/Clear,PowaKaddy,https://www.amazon.co.uk/dp/B07BS8D6XG,Sports & Outdoors,OK,42.99,42.99,0.0%,67476,39341,34,0,2,3,N,5.74,7.39,13.13,27.94,1.92,6.9%,24.89,41.07,0%,CGDiscountGolf (55%) / A1A7RWVJ8X9AKI,no,4.4,135,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0746987451236,746987451236,,4,10,10,0,6.2,9.2,3.2,7.1,CASH FLOW,2,130.60,OK,CASH FLOW | GBP130.60/mo | 68/mo | GBP1.92 unit profit | stable | 2 sellers,BRAND APPROACH,CASH FLOW | 68/mo | GBP1.92 profit | GBP130.60 monthly gross | stable | 2 sellers
B0BMM2MY91,JOOLA Rosskopf Carbon – High-Performance Table Tennis Bat with Carbon Speed & Micron Rubber,JOOLA,https://www.amazon.co.uk/dp/B0BMM2MY91,Sports & Outdoors,OK,46.90,46.26,-1.0%,33954,69696,19,0,5,6,Y,3.04,7.99,11.03,30.48,5.39,17.7%,29.89,41.51,11%,Joola Tischtennis GmbH (100%) / A54MA695,yes,4.4,323,7,Y,5,STRONG,Y,-,MAYBE-ROI,AMAZON CHECK,KEEPA,4002560542088,,04002560542088,8,8,6,1,6.2,6.5,5.4,6.3,BALANCED,3,204.80,OK,BALANCED | GBP204.80/mo | 38/mo | GBP5.39 unit profit | stable | 5 sellers,MAYBE-ROI,BALANCED | 38/mo | GBP5.39 profit | GBP204.80 monthly gross | stable | 5 sellers
B09XBQBH4P,Benross Golf 4 Pocket 49-55” Junior Lightweight Waterproof Green Stand Bag,BENROSS,https://www.amazon.co.uk/dp/B09XBQBH4P,Sports & Outdoors,OK,49.99,49.99,0.0%,56765,126769,4,0,2,2,N,5.70,8.47,14.17,32.49,3.33,10.2%,29.85,46.66,0%,American-Golf (86%) / A1EWNQ2GC1BGPG,yes,4.7,4,3,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5055544466305,,,5,10,9,1,6.5,5.5,4.8,5.5,UNASSIGNED,4,26.60,OK,UNASSIGNED | below lane thresholds,BRAND APPROACH,BRAND APPROACH | 8/mo | GBP3.33 profit | GBP26.60 monthly gross | stable | 2 sellers | weak listing 3 imgs
B0DPZMX51F,"Lyle & Scott 62-Inch Golf Umbrella - Dual Canopy Design, Windproof Umbrella with Lightweight Fibreglass Shaft, Double Canopy Golf Umbrella, Protective Cover - Essential Golf Accessories",Lyle & Scott,https://www.amazon.co.uk/dp/B0DPZMX51F,Sports & Outdoors,OK,34.99,34.82,0.0%,71622,31943,32,0,2,2,Y,4.35,6.15,10.50,22.74,1.75,7.7%,20.41,33.24,91%,Amazon,yes,4.5,45,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5061052531015,,,4,10,7,0,5.6,7.3,2.6,5.4,CASH FLOW,2,112.00,OK,CASH FLOW | GBP112.00/mo | 64/mo | GBP1.75 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 64/mo | GBP1.75 profit | GBP112.00 monthly gross | stable | 2 sellers
B09BZNPWGX,"Carlton Nanoblade Tour Family Badminton Set, inc 2 Adult, 2 Junior Rackets, Net, Posts, Carry Bag & 3 Shuttles",Carlton,https://www.amazon.co.uk/dp/B09BZNPWGX,Sports & Outdoors,OK,37.99,38.56,1.0%,57048,86158,6,0,3,3,N,4.80,6.61,11.41,24.69,1.88,7.6%,22.15,36.11,0%,Racketworld (85%) / A2U69NIMV1A46Q,no,4.2,28,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,"5013317844002, 0045566806161",045566806161,,5,10,9,0,6.3,6,3,4.9,CASH FLOW,3,22.60,OK,CASH FLOW | GBP22.60/mo | 12/mo | GBP1.88 unit profit | stable | 3 sellers,BRAND APPROACH,CASH FLOW | 12/mo | GBP1.88 profit | GBP22.60 monthly gross | stable | 3 sellers
B091J62QM9,"FLIGHTPATH Premium Golf Tees - Durable Plastic Golf Tees Designed to Enhance Golf Shot Distance & Precision - Robotically Tested to Reduce Ball Spin - USGA Approved Golf Equipment - (Pack of 8, 3.25“)",FLIGHTPATH,https://www.amazon.co.uk/dp/B091J62QM9,Sports & Outdoors,OK,25.68,23.98,-7.0%,70888,55968,11,0,2,2,Y,1.87,4.71,6.58,16.69,2.40,14.4%,15.91,23.28,100%,Amazon EU (0%) / A30DC7701CXIBH,no,4.0,3142,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0865646000445,865646000445,00865646000445,3,6,7,0,4.1,5.1,3.2,4.4,UNASSIGNED,9,52.80,OK,,NO,NO | 22/mo est | GBP2.40 profit | ROI 14% | margin too thin
B01LZKNYNW,"Bag Boy Bagboy Golf Winter Mittens, Black",Bag Boy,https://www.amazon.co.uk/dp/B01LZKNYNW,Sports & Outdoors,OK,22.95,22.37,-3.0%,57604,64133,22,0,2,2,Y,2.89,4.29,7.18,14.92,0.85,5.7%,13.14,22.10,64%,Amazon,yes,4.3,171,3,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0040782127403,040782127403,00040782127403,6,8,9,0,6,6.7,2.3,4.9,CASH FLOW,3,37.40,OK,CASH FLOW | GBP37.40/mo | 44/mo | GBP0.85 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 44/mo | GBP0.85 profit | GBP37.40 monthly gross | stable | 2 sellers
B0013FOUA2,Karakal Mini Foam Tennis Ball (Set of 12),Karakal,https://www.amazon.co.uk/dp/B0013FOUA2,Sports & Outdoors,OK,22.99,23.49,2.0%,57659,135539,6,0,3,4,N,3.48,4.30,7.78,14.94,0.27,1.8%,12.67,22.72,0%,Karakal Worldwide (0%) / A2DR69NM91UC54,no,4.4,26,1,N,3,WEAK,Y,-,MAYBE-ROI,,KEEPA,5032032085507,,,5,10,8,0,6.1,3.5,1.1,1.9,UNASSIGNED,9,3.20,OK,,BRAND APPROACH,BRAND APPROACH | 12/mo | GBP0.27 profit | GBP3.20 monthly gross | stable | 3 sellers | weak listing 1 imgs
B0BQR4X1C3,Wilson Blade Feel Team 103 racket,Wilson,https://www.amazon.co.uk/dp/B0BQR4X1C3,Sports & Outdoors,OK,59.45,57.71,-3.0%,57714,74932,13,0,2,3,Y,4.50,9.93,14.43,38.64,6.38,16.5%,37.52,53.07,24%,Amazon EU (0%) / A30DC7701CXIBH,no,4.1,40,5,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0097512650809,097512650809,00097512650809,5,8,10,1,6.1,8.2,6.5,8,BALANCED,2,165.90,OK,BALANCED | GBP165.90/mo | 26/mo | GBP6.38 unit profit | stable | 2 sellers,MAYBE-ROI,BALANCED | 26/mo | GBP6.38 profit | GBP165.90 monthly gross | stable | 2 sellers
B07HN4DZYJ,"CALLAWAY Men's Gloves Opti Grip (Pack of 2), Black, Large",Callaway,https://www.amazon.co.uk/dp/B07HN4DZYJ,Sports & Outdoors,OK,22.00,22.00,0.0%,35929,62224,4,0,2,2,N,2.10,4.15,6.25,14.30,1.45,10.2%,13.13,20.55,0%,CGDiscountGolf (55%) / A1A7RWVJ8X9AKI,no,4.5,718,3,Y,5,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0190228587268,190228587268,00190228587268,8,10,10,0,7.4,4.9,3.8,4.2,UNASSIGNED,4,11.60,OK,UNASSIGNED | below lane thresholds,MAYBE,MAYBE | 8/mo | GBP1.45 profit | GBP11.60 monthly gross | stable | 2 sellers | ROI 10%
B0DSJ2RDZX,"ALLOMN Golf Swing Mat, Golf Hitting Mats with Antislip Rubber Base, Portable Golfs Practice Mat for Outdoor Indoor Swing Training, Golves Divot Mats for Golfs Beginners Adult Children, 12x17 Inch",ALLOMN,https://www.amazon.co.uk/dp/B0DSJ2RDZX,Sports & Outdoors,OK,20.98,21.44,2.0%,58341,84003,7,0,2,2,N,3.15,3.99,7.14,13.64,0.20,1.5%,11.53,20.78,0%,Philharmonic city (98%) / A2IWBQUZS44AFE,yes,4.1,11,9,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,5,10,9,0,6.3,4.9,1.7,3.2,UNASSIGNED,9,2.80,OK,,MAYBE-ROI,MAYBE-ROI | 14/mo | GBP0.20 profit | GBP2.80 monthly gross | stable | 2 sellers | needs trade under GBP11.53
B07W5J2L4D,White Hot Pro New Odyssey OEM Magnetic Mallet Putter Headcover,White Hot Pro,https://www.amazon.co.uk/dp/B07W5J2L4D,Sports & Outdoors,OK,31.46,30.36,-4.0%,128202,73026,13,0,2,2,N,2.94,5.61,8.55,20.45,2.47,12.1%,19.10,28.99,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.0,4,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0880832325461,880832325461,,1,8,9,0,4.5,7.3,4.1,6.2,BALANCED,3,64.20,OK,BALANCED | GBP64.20/mo | 26/mo | GBP2.47 unit profit | stable | 2 sellers,BRAND APPROACH,BALANCED | 26/mo | GBP2.47 profit | GBP64.20 monthly gross | stable | 2 sellers
